PetId,Species,Breed,Premium,Deductible,Age,AmtClaimsYr1,AmtClaimsYr2,AvgClaimsYr1,AvgClaimsYr2,NumClaimsYr1,NumClaimsYr2,AmtClaimsTotal,AvgClaimsTotal,NumClaimsTotal,YrsWithClaims
30101,Dog,Havanese,37.26,1000,3,0,0,0,0,0,0,0,0,0,0
30102,Dog,Labrador Retriever,35.59,700,0,0,0,0,0,0,0,0,0,0,0
30103,Dog,Shetland Sheepdog,90.88,505,0,0,0,0,0,0,0,0,0,0,0
30104,Dog,Havanese,49.85,100,3,874.24,1397.24,218.56,698.62,4,2,2271.48,917.18,6,2
30105,Dog,Golden Retriever,123.81,200,5,51,0,51,0,1,0,51,51,1,1
30106,Cat,Domestic Shorthair,30.07,250,4,0,0,0,0,0,0,0,0,0,0
30107,Cat,Domestic Mediumhair,130.72,1000,13,0,0,0,0,0,0,0,0,0,0
30108,Dog,Mixed Breed Large,48.1,500,0,0,0,0,0,0,0,0,0,0,0
30109,Cat,Domestic Mediumhair,23.68,1000,4,0,0,0,0,0,0,0,0,0,0
30110,Dog,Golden Retriever,83.09,445,0,0,0,0,0,0,0,0,0,0,0
30111,Dog,Siberian Husky,32.9,700,0,373.99,0,124.6633333,0,3,0,373.99,124.6633333,3,1
30112,Cat,Mixed Breed,34.13,500,2,1542.05,0,771.025,0,2,0,1542.05,771.025,2,1
30113,Dog,Boxer,101.3,630,0,0,0,0,0,0,0,0,0,0,0
30114,Dog,Mixed Breed Medium,77.51,450,0,0,0,0,0,0,0,0,0,0,0
30115,Dog,Mixed Breed Small,36.43,250,0,0,0,0,0,0,0,0,0,0,0
30116,Dog,Mixed Breed Medium,64.67,200,3,0,0,0,0,0,0,0,0,0,0
30117,Dog,Cavalier King Charles Spaniel,34.38,1000,4,1005.67,212.56,335.2233333,212.56,3,1,1218.23,547.7833333,4,2
30118,Dog,Mixed Breed Large,64.95,750,1,4446.55,0,1482.183333,0,3,0,4446.55,1482.183333,3,1
30119,Dog,Miniature Long Haired Dachshund,87.02,200,5,2050.77,206.83,1025.385,206.83,2,1,2257.6,1232.215,3,2
30120,Dog,Goldendoodle,38.69,300,0,0,0,0,0,0,0,0,0,0,0
30121,Dog,Shih Tzu,95.12,1000,8,0,0,0,0,0,0,0,0,0,0
30122,Dog,Havanese,33.19,300,0,0,0,0,0,0,0,0,0,0,0
30123,Dog,Golden Retriever,58.38,700,4,0,0,0,0,0,0,0,0,0,0
30124,Dog,Labrador Retriever,141.03,495,10,0,12474.33,0,693.0183333,0,18,12474.33,693.0183333,18,1
30125,Cat,Turkish Van,52.01,250,2,0,0,0,0,0,0,0,0,0,0
30126,Cat,Domestic Shorthair,27.11,500,0,2420.36,971.6,605.09,971.6,4,1,3391.96,1576.69,5,2
30127,Dog,Rhodesian Ridgeback,61.61,1000,4,0,2336.91,0,389.485,0,6,2336.91,389.485,6,1
30128,Dog,Bichon Frise,115.01,1000,11,135.13,1328.72,135.13,664.36,1,2,1463.85,799.49,3,2
30129,Dog,Poodle Miniature,24.54,1000,0,0,0,0,0,0,0,0,0,0,0
30130,Cat,Domestic Shorthair,55.61,500,3,1053.56,0,1053.56,0,1,0,1053.56,1053.56,1,1
30131,Dog,Labrador Retriever,105.61,570,0,1759.15,180.16,586.3833333,180.16,3,1,1939.31,766.5433333,4,2
30132,Dog,West Highland White Terrier,39.01,500,0,0,0,0,0,0,0,0,0,0,0
30133,Cat,Mixed Breed,46.61,500,0,0,0,0,0,0,0,0,0,0,0
30134,Dog,Collie Rough,33.49,1000,0,5545.85,1318.25,396.1321429,146.4722222,14,9,6864.1,542.6043651,23,2
30135,Dog,Mixed Breed Medium,33.01,1000,0,1720.24,725.05,286.7066667,241.6833333,6,3,2445.29,528.39,9,2
30136,Dog,Mixed Breed Medium,59.25,200,2,0,0,0,0,0,0,0,0,0,0
30137,Dog,Miniature Goldendoodle,27.83,1000,0,0,0,0,0,0,0,0,0,0,0
30138,Cat,Mixed Breed,38.44,200,1,263.8,218.16,263.8,218.16,1,1,481.96,481.96,2,2
30139,Dog,Native American Indian,69.53,200,3,0,0,0,0,0,0,0,0,0,0
30140,Dog,French Bulldog,199.27,200,0,7453.58,2218.29,745.358,554.5725,10,4,9671.87,1299.9305,14,2
30141,Dog,Shihpoo,45.12,700,7,0,0,0,0,0,0,0,0,0,0
30142,Cat,Mixed Breed,34.34,100,0,578.8,0,578.8,0,1,0,578.8,578.8,1,1
30143,Dog,Shihpoo,72.11,300,0,1077.85,78,215.57,78,5,1,1155.85,293.57,6,2
30144,Dog,Beagle,66.55,200,0,424.7,661.63,212.35,330.815,2,2,1086.33,543.165,4,2
30145,Dog,Belgian Malinois,39.81,700,0,0,445,0,445,0,1,445,445,1,1
30146,Dog,Mixed Breed Large,63.18,700,5,0,0,0,0,0,0,0,0,0,0
30147,Dog,Newfoundland,139.58,200,0,1027.93,0,513.965,0,2,0,1027.93,513.965,2,1
30148,Dog,Mixed Breed Unknown,39.29,500,0,0,0,0,0,0,0,0,0,0,0
30149,Dog,Mixed Breed Medium,39.22,700,2,0,0,0,0,0,0,0,0,0,0
30150,Cat,Domestic Shorthair,14.78,500,1,0,0,0,0,0,0,0,0,0,0
30151,Dog,Mixed Breed Large,148.14,200,3,0,5227.97,0,5227.97,0,1,5227.97,5227.97,1,1
30152,Dog,Mixed Breed Medium,38.85,1000,1,1398.22,1346.03,699.11,673.015,2,2,2744.25,1372.125,4,2
30153,Dog,Labrador Retriever,47.85,700,1,6536.28,174.4,726.2533333,174.4,9,1,6710.68,900.6533333,10,2
30154,Dog,Miniature Long Haired Dachshund,57.06,500,0,0,0,0,0,0,0,0,0,0,0
30155,Cat,Domestic Shorthair,31.69,500,0,0,0,0,0,0,0,0,0,0,0
30156,Dog,Basset Hound,94.71,500,0,1306.72,4475.24,130.672,319.66,10,14,5781.96,450.332,24,2
30157,Dog,Dachshund Standard Long Haired,44.08,800,0,0,0,0,0,0,0,0,0,0,0
30158,Cat,Domestic Shorthair,31.19,350,0,0,0,0,0,0,0,0,0,0,0
30159,Dog,Cockapoo,62.41,200,0,0,0,0,0,0,0,0,0,0,0
30160,Dog,Jack Russell Terrier,42.27,200,0,0,0,0,0,0,0,0,0,0,0
30161,Dog,Shiba Inu,64.29,500,1,785.5,0,157.1,0,5,0,785.5,157.1,5,1
30162,Dog,Afghan Hound,63.5,1000,2,0,39.23,0,39.23,0,1,39.23,39.23,1,1
30163,Dog,Silky Terrier,55.51,700,5,458.84,1395.5,229.42,465.1666667,2,3,1854.34,694.5866667,5,2
30164,Dog,Pug,61.65,250,0,0,0,0,0,0,0,0,0,0,0
30165,Cat,Mixed Breed,41.68,1000,8,380.1,184.24,380.1,184.24,1,1,564.34,564.34,2,2
30166,Dog,Yorkshire Terrier,49.09,1000,0,0,0,0,0,0,0,0,0,0,0
30167,Dog,Australian Cattle Dog Blue Heeler,85.08,200,0,0,0,0,0,0,0,0,0,0,0
30168,Dog,Goldendoodle,84.59,200,0,0,4778.6,0,530.9555556,0,9,4778.6,530.9555556,9,1
30169,Dog,Goldendoodle,72.21,500,0,0,0,0,0,0,0,0,0,0,0
30170,Cat,Mixed Breed,38.1,200,0,0,0,0,0,0,0,0,0,0,0
30171,Cat,Domestic Shorthair,40.74,1000,9,0,0,0,0,0,0,0,0,0,0
30172,Dog,Mixed Breed Medium,106.1,250,2,403.23,0,403.23,0,1,0,403.23,403.23,1,1
30173,Dog,Chihuahua Short Coat ,43.26,200,2,64.1,0,64.1,0,1,0,64.1,64.1,1,1
30174,Dog,Mixed Breed Medium,61.68,500,1,0,124,0,124,0,1,124,124,1,1
30175,Dog,Cavalier King Charles Spaniel,35.74,700,0,0,0,0,0,0,0,0,0,0,0
30176,Dog,Mixed Breed Large,27.85,600,0,0,0,0,0,0,0,0,0,0,0
30177,Dog,Saint Bernard,175.07,250,0,0,336.81,0,168.405,0,2,336.81,168.405,2,1
30178,Dog,Mixed Breed Small,82.87,200,0,0,1127.05,0,563.525,0,2,1127.05,563.525,2,1
30179,Dog,Whippet,203.91,0,2,3891.32,4107.1,353.7563636,1369.033333,11,3,7998.42,1722.789697,14,2
30180,Cat,American Shorthair,64.38,200,0,0,0,0,0,0,0,0,0,0,0
30181,Dog,Morkie,64.82,500,0,0,1253.66,0,417.8866667,0,3,1253.66,417.8866667,3,1
30182,Dog,Cockapoo,24.68,700,0,0,0,0,0,0,0,0,0,0,0
30183,Dog,Yorkshire Terrier,58.36,200,0,0,0,0,0,0,0,0,0,0,0
30184,Dog,Mixed Breed Medium,57.96,350,1,0,0,0,0,0,0,0,0,0,0
30185,Dog,Mixed Breed Small,37.38,350,0,0,0,0,0,0,0,0,0,0,0
30186,Dog,Golden Retriever,60.46,500,0,2505.18,920.14,313.1475,306.7133333,8,3,3425.32,619.8608333,11,2
30187,Dog,Rat Terrier,74.12,200,0,0,3505.33,0,701.066,0,5,3505.33,701.066,5,1
30188,Dog,Mixed Breed Large,88.65,300,0,447.41,3446.32,149.1366667,382.9244444,3,9,3893.73,532.0611111,12,2
30189,Dog,Chihuahua Short Coat ,73.71,100,4,0,0,0,0,0,0,0,0,0,0
30190,Dog,Labradoodle,64.09,700,6,856.41,0,856.41,0,1,0,856.41,856.41,1,1
30191,Dog,Golden Retriever,55.39,200,0,437.55,0,218.775,0,2,0,437.55,218.775,2,1
30192,Cat,Bengal,36.21,200,2,0,0,0,0,0,0,0,0,0,0
30193,Cat,Mixed Breed,44.91,200,1,0,0,0,0,0,0,0,0,0,0
30194,Dog,Havanese,72.77,995,5,0,0,0,0,0,0,0,0,0,0
30195,Cat,Domestic Shorthair,22.59,750,1,0,0,0,0,0,0,0,0,0,0
30196,Cat,Siberian,46.08,250,0,0,0,0,0,0,0,0,0,0,0
30197,Dog,Pembroke Welsh Corgi,34.58,700,0,0,0,0,0,0,0,0,0,0,0
30198,Cat,Domestic Longhair,54.6,200,0,167.72,0,167.72,0,1,0,167.72,167.72,1,1
30199,Dog,Italian Greyhound,156.55,700,7,0,0,0,0,0,0,0,0,0,0
30200,Cat,Domestic Shorthair,47.55,250,5,0,0,0,0,0,0,0,0,0,0
30201,Dog,Mixed Breed Large,87.35,500,0,187.46,415.07,187.46,415.07,1,1,602.53,602.53,2,2
30202,Dog,Bernese Mountain Dog,80.32,1000,2,0,0,0,0,0,0,0,0,0,0
30203,Dog,German Shepherd,62.09,700,0,0,254.1,0,254.1,0,1,254.1,254.1,1,1
30204,Dog,Rhodesian Ridgeback,68.16,700,6,0,1027.78,0,1027.78,0,1,1027.78,1027.78,1,1
30205,Dog,Chihuahua Short Coat ,98.32,250,3,1174.78,0,587.39,0,2,0,1174.78,587.39,2,1
30206,Dog,Mixed Breed Large,84.21,200,0,0,0,0,0,0,0,0,0,0,0
30207,Dog,Mixed Breed Medium,93.37,500,4,163.34,1926.17,163.34,385.234,1,5,2089.51,548.574,6,2
30208,Dog,Mixed Breed Small,34.54,500,0,0,317.38,0,317.38,0,1,317.38,317.38,1,1
30209,Dog,Labrador Retriever,67.71,500,0,1072.53,110,268.1325,110,4,1,1182.53,378.1325,5,2
30210,Dog,American Pitbull Terrier,93.5,500,0,537.21,602.7,89.535,301.35,6,2,1139.91,390.885,8,2
30211,Dog,Yorkshire Terrier,56.63,200,0,0,0,0,0,0,0,0,0,0,0
30212,Cat,Domestic Shorthair,47.3,200,1,0,0,0,0,0,0,0,0,0,0
30213,Dog,Mixed Breed Medium,82.58,100,0,1777.06,0,296.1766667,0,6,0,1777.06,296.1766667,6,1
30214,Cat,Domestic Shorthair,52.1,250,2,0,0,0,0,0,0,0,0,0,0
30215,Dog,Boxer,133.03,200,0,2722,0,1361,0,2,0,2722,1361,2,1
30216,Cat,Domestic Shorthair,46.33,0,0,4018.61,1405.7,1339.536667,468.5666667,3,3,5424.31,1808.103333,6,2
30217,Dog,Pomsky,41.11,1000,0,0,0,0,0,0,0,0,0,0,0
30218,Cat,Japanese Bobtail,34.3,500,3,104.71,0,104.71,0,1,0,104.71,104.71,1,1
30219,Dog,Australian Shepherd,38.63,570,0,0,0,0,0,0,0,0,0,0,0
30220,Dog,Miniature Goldendoodle,30.3,1000,0,0,0,0,0,0,0,0,0,0,0
30221,Cat,Domestic Shorthair,76.52,100,3,853.48,348.6,142.2466667,348.6,6,1,1202.08,490.8466667,7,2
30222,Dog,Mixed Breed Small,86.94,500,2,0,0,0,0,0,0,0,0,0,0
30223,Dog,Australian Labradoodle,40.49,700,0,0,0,0,0,0,0,0,0,0,0
30224,Cat,Bengal,22.82,800,1,0,0,0,0,0,0,0,0,0,0
30225,Dog,Mixed Breed Small,43.76,250,1,0,0,0,0,0,0,0,0,0,0
30226,Dog,Maltipoo,55.64,200,0,0,0,0,0,0,0,0,0,0,0
30227,Cat,American Shorthair,38.6,200,0,48.49,0,48.49,0,1,0,48.49,48.49,1,1
30228,Dog,Mixed Breed Small,45.44,500,0,0,0,0,0,0,0,0,0,0,0
30229,Dog,Mixed Breed Unknown,36.29,1000,0,1082.3,92.28,541.15,92.28,2,1,1174.58,633.43,3,2
30230,Dog,Shih Tzu,53.51,500,2,1676.23,0,279.3716667,0,6,0,1676.23,279.3716667,6,1
30231,Dog,Havanese,39.88,500,0,140.71,911.88,140.71,227.97,1,4,1052.59,368.68,5,2
30232,Dog,Labrador Retriever,49.73,700,0,811.21,14464.59,101.40125,1607.176667,8,9,15275.8,1708.577917,17,2
30233,Dog,Yorkshire Terrier,54.36,200,0,0,0,0,0,0,0,0,0,0,0
30234,Dog,Labradoodle,52.84,250,0,0,0,0,0,0,0,0,0,0,0
30235,Dog,Boxer,103.63,400,0,641.17,1051.36,320.585,150.1942857,2,7,1692.53,470.7792857,9,2
30236,Dog,Shih Tzu,35.12,700,1,0,0,0,0,0,0,0,0,0,0
30237,Dog,Miniature Australian Shepherd,110.9,200,0,347.24,916.81,173.62,916.81,2,1,1264.05,1090.43,3,2
30238,Dog,Mixed Breed Large,76.2,700,6,0,201.92,0,201.92,0,1,201.92,201.92,1,1
30239,Dog,Border Collie,95.54,500,6,0,0,0,0,0,0,0,0,0,0
30240,Dog,Siberian Husky,133.1,200,3,2199.24,0,549.81,0,4,0,2199.24,549.81,4,1
30241,Dog,Miniature Smooth Haired Dachshund,75.33,750,0,0,0,0,0,0,0,0,0,0,0
30242,Dog,Basset Hound,68.53,700,0,5717.97,824.08,1905.99,274.6933333,3,3,6542.05,2180.683333,6,2
30243,Dog,Golden Retriever,70.99,300,0,0,0,0,0,0,0,0,0,0,0
30244,Cat,Domestic Shorthair,53.63,250,0,1089.35,6213.99,181.5583333,388.374375,6,16,7303.34,569.9327083,22,2
30245,Dog,Mixed Breed Small,21.74,1000,0,0,0,0,0,0,0,0,0,0,0
30246,Dog,English Springer Spaniel,35.85,700,2,0,0,0,0,0,0,0,0,0,0
30247,Dog,Australian Shepherd,39.52,500,0,0,590.2,0,590.2,0,1,590.2,590.2,1,1
30248,Dog,Goldendoodle,48.69,250,0,0,0,0,0,0,0,0,0,0,0
30249,Dog,Boxer,59.42,700,1,0,0,0,0,0,0,0,0,0,0
30250,Dog,Miniature Smooth Haired Dachshund,37.72,1000,2,0,0,0,0,0,0,0,0,0,0
30251,Dog,Mixed Breed Small,47,200,0,238.48,450.5,238.48,225.25,1,2,688.98,463.73,3,2
30252,Dog,Goldendoodle,28.97,700,0,0,6091.61,0,761.45125,0,8,6091.61,761.45125,8,1
30253,Dog,Mixed Breed Unknown,50.55,500,0,454.58,0,454.58,0,1,0,454.58,454.58,1,1
30254,Cat,Domestic Shorthair,21.89,890,0,7507.45,0,3753.725,0,2,0,7507.45,3753.725,2,1
30255,Dog,American Pitbull Terrier,93.17,250,1,945.98,1763.83,236.495,1763.83,4,1,2709.81,2000.325,5,2
30256,Dog,Goldendoodle,30.93,500,0,285.16,1478.14,285.16,246.3566667,1,6,1763.3,531.5166667,7,2
30257,Cat,Domestic Shorthair,33.43,500,0,0,0,0,0,0,0,0,0,0,0
30258,Dog,Australian Shepherd,43.72,500,0,0,0,0,0,0,0,0,0,0,0
30259,Dog,Miniature Australian Shepherd,123.74,75,0,1931.97,537.93,1931.97,179.31,1,3,2469.9,2111.28,4,2
30260,Cat,Mixed Breed,28.16,200,2,0,0,0,0,0,0,0,0,0,0
30261,Dog,Pomeranian,54.24,700,1,0,0,0,0,0,0,0,0,0,0
30262,Dog,Portuguese Water Dog,68.76,250,0,513.5,492,256.75,492,2,1,1005.5,748.75,3,2
30263,Dog,Mixed Breed Medium,91.12,200,1,0,1403,0,350.75,0,4,1403,350.75,4,1
30264,Dog,Chihuahua,37.2,200,0,0,0,0,0,0,0,0,0,0,0
30265,Dog,Mixed Breed Large,61.21,500,4,1315.19,1480.89,438.3966667,1480.89,3,1,2796.08,1919.286667,4,2
30266,Dog,Mixed Breed Medium,39.21,1000,6,0,1052.83,0,175.4716667,0,6,1052.83,175.4716667,6,1
30267,Dog,Labrador Retriever,38.94,1000,2,0,1588.35,0,794.175,0,2,1588.35,794.175,2,1
30268,Dog,Yorkshire Terrier,38.46,200,0,2076.9,314.28,173.075,314.28,12,1,2391.18,487.355,13,2
30269,Dog,Yorkshire Terrier,62.42,200,0,0,0,0,0,0,0,0,0,0,0
30270,Dog,Mixed Breed Unknown,50.87,250,0,0,431.46,0,431.46,0,1,431.46,431.46,1,1
30271,Dog,French Bulldog,73.27,700,0,0,0,0,0,0,0,0,0,0,0
30272,Cat,Domestic Shorthair,71.86,250,3,0,0,0,0,0,0,0,0,0,0
30273,Dog,Chihuahua,30.31,250,0,0,0,0,0,0,0,0,0,0,0
30274,Dog,Mixed Breed Large,50.08,500,1,0,0,0,0,0,0,0,0,0,0
30275,Dog,Labrador Retriever,93.52,250,0,0,0,0,0,0,0,0,0,0,0
30276,Cat,Mixed Breed,46.74,200,0,0,0,0,0,0,0,0,0,0,0
30277,Dog,Rottweiler,88.31,250,1,0,817.67,0,817.67,0,1,817.67,817.67,1,1
30278,Dog,Mixed Breed Small,54.08,1000,4,580.19,0,193.3966667,0,3,0,580.19,193.3966667,3,1
30279,Dog,Miniature Australian Shepherd,54.37,750,1,0,0,0,0,0,0,0,0,0,0
30280,Dog,Bernese Mountain Dog,115.04,700,0,5611.29,1975.57,935.215,493.8925,6,4,7586.86,1429.1075,10,2
30281,Dog,Goldendoodle,59.45,200,0,598.03,139.07,299.015,139.07,2,1,737.1,438.085,3,2
30282,Dog,Labradoodle,34.89,700,0,0,0,0,0,0,0,0,0,0,0
30283,Dog,Poodle Toy,59.57,100,0,0,0,0,0,0,0,0,0,0,0
30284,Dog,Miniature Smooth Haired Dachshund,55.46,250,0,2136.15,0,712.05,0,3,0,2136.15,712.05,3,1
30285,Dog,Goldendoodle,37.31,200,0,385,1869.53,192.5,1869.53,2,1,2254.53,2062.03,3,2
30286,Dog,Labrador Retriever,63.3,500,0,0,0,0,0,0,0,0,0,0,0
30287,Dog,Mixed Breed Medium,69.32,200,0,177.26,8958.87,177.26,2239.7175,1,4,9136.13,2416.9775,5,2
30288,Dog,Bichon Frise,67.47,200,0,0,0,0,0,0,0,0,0,0,0
30289,Cat,Domestic Shorthair,21.78,700,0,0,69.3,0,69.3,0,1,69.3,69.3,1,1
30290,Dog,Yorkshire Terrier,40.75,1000,0,295.5,720.43,98.5,360.215,3,2,1015.93,458.715,5,2
30291,Dog,Mixed Breed Small,39.39,700,2,0,0,0,0,0,0,0,0,0,0
30292,Dog,Goldendoodle,30.67,700,0,226,570,113,285,2,2,796,398,4,2
30293,Dog,Labradoodle,40.09,700,0,3060.31,0,612.062,0,5,0,3060.31,612.062,5,1
30294,Dog,Australian Labradoodle,46.32,200,0,0,624,0,312,0,2,624,312,2,1
30295,Dog,Mixed Breed Small,57.61,500,0,0,0,0,0,0,0,0,0,0,0
30296,Dog,Tibetan Terrier,55.78,1000,1,0,0,0,0,0,0,0,0,0,0
30297,Dog,Pomeranian,81.69,800,2,0,0,0,0,0,0,0,0,0,0
30298,Cat,Ragdoll,103.23,700,10,0,0,0,0,0,0,0,0,0,0
30299,Cat,Domestic Shorthair,32.04,500,4,0,0,0,0,0,0,0,0,0,0
30300,Dog,Goldendoodle,42.38,750,0,1459.75,280,486.5833333,280,3,1,1739.75,766.5833333,4,2
30301,Cat,Mixed Breed,38.96,1000,11,0,0,0,0,0,0,0,0,0,0
30302,Dog,Yorkshire Terrier,68.79,500,0,0,0,0,0,0,0,0,0,0,0
30303,Dog,English Cocker Spaniel,56.62,200,0,0,747.04,0,249.0133333,0,3,747.04,249.0133333,3,1
30304,Dog,Bouvier des Flandres,143.88,750,0,430.76,2277.97,215.38,569.4925,2,4,2708.73,784.8725,6,2
30305,Dog,Mixed Breed Medium,40.01,250,0,478.27,0,478.27,0,1,0,478.27,478.27,1,1
30306,Dog,Pembroke Welsh Corgi,94.19,300,3,0,0,0,0,0,0,0,0,0,0
30307,Cat,Domestic Shorthair,66.35,1000,8,1612.04,176.92,1612.04,176.92,1,1,1788.96,1788.96,2,2
30308,Dog,Labrador Retriever,57.75,700,2,0,0,0,0,0,0,0,0,0,0
30309,Dog,Mixed Breed Large,44.08,500,1,0,691.15,0,230.3833333,0,3,691.15,230.3833333,3,1
30310,Cat,Domestic Shorthair,49.74,200,0,0,0,0,0,0,0,0,0,0,0
30311,Cat,Scottish Fold,33.58,250,0,532.27,0,266.135,0,2,0,532.27,266.135,2,1
30312,Dog,Cavalier King Charles Spaniel,76.08,300,0,0,0,0,0,0,0,0,0,0,0
30313,Dog,Shih Tzu,68.92,500,2,0,0,0,0,0,0,0,0,0,0
30314,Dog,Cockapoo,92.4,700,7,0,0,0,0,0,0,0,0,0,0
30315,Dog,Shih Tzu,41.49,250,0,0,1763.6,0,587.8666667,0,3,1763.6,587.8666667,3,1
30316,Dog,German Shepherd,50.66,700,0,1907.24,1620.85,476.81,231.55,4,7,3528.09,708.36,11,2
30317,Dog,Mixed Breed Large,40.96,700,2,0,0,0,0,0,0,0,0,0,0
30318,Dog,Great Dane,145.64,200,1,7496.91,651.62,2498.97,325.81,3,2,8148.53,2824.78,5,2
30319,Dog,Yorkshire Terrier,137.51,200,9,0,0,0,0,0,0,0,0,0,0
30320,Dog,Sheepadoodle,42.82,650,0,1997.19,0,1997.19,0,1,0,1997.19,1997.19,1,1
30321,Cat,Domestic Shorthair,50.48,500,2,808.71,3946.7,269.57,789.34,3,5,4755.41,1058.91,8,2
30322,Dog,Boston Terrier,54.08,250,0,82.33,0,82.33,0,1,0,82.33,82.33,1,1
30323,Dog,Golden Retriever,45.92,1000,0,0,0,0,0,0,0,0,0,0,0
30324,Dog,Rat Terrier,88.31,250,4,0,1183.7,0,1183.7,0,1,1183.7,1183.7,1,1
30325,Dog,Havanese,38.44,250,0,1758.23,634.55,293.0383333,158.6375,6,4,2392.78,451.6758333,10,2
30326,Cat,Mixed Breed,35.06,250,1,38,648.49,38,648.49,1,1,686.49,686.49,2,2
30327,Cat,Domestic Shorthair,62.79,300,0,672.95,0,672.95,0,1,0,672.95,672.95,1,1
30328,Dog,Mixed Breed Large,67.02,700,7,12847.84,2328.12,856.5226667,232.812,15,10,15175.96,1089.334667,25,2
30329,Cat,Domestic Shorthair,35.08,500,0,0,505,0,252.5,0,2,505,252.5,2,1
30330,Dog,Boston Terrier,80.42,200,1,315,1225.84,157.5,153.23,2,8,1540.84,310.73,10,2
30331,Dog,Vizsla,144.39,375,9,383.58,443.97,383.58,147.99,1,3,827.55,531.57,4,2
30332,Dog,Yorkiepoo,69.08,350,0,636.55,0,318.275,0,2,0,636.55,318.275,2,1
30333,Cat,Mixed Breed,20.38,300,0,0,0,0,0,0,0,0,0,0,0
30334,Dog,Cavalier King Charles Spaniel,28.39,1000,2,0,0,0,0,0,0,0,0,0,0
30335,Dog,American Bully,166.64,200,0,8747.3,0,1249.614286,0,7,0,8747.3,1249.614286,7,1
30336,Dog,Pug,52.33,200,0,1456.8,0,1456.8,0,1,0,1456.8,1456.8,1,1
30337,Dog,Schnoodle,34.77,700,0,828.35,1135.67,207.0875,189.2783333,4,6,1964.02,396.3658333,10,2
30338,Dog,English Bulldog,115.98,650,0,0,1129.08,0,188.18,0,6,1129.08,188.18,6,1
30339,Cat,Maine Coon,34.8,500,0,0,0,0,0,0,0,0,0,0,0
30340,Dog,Goldendoodle,62.46,200,0,537.46,1976.75,179.1533333,247.09375,3,8,2514.21,426.2470833,11,2
30341,Dog,German Shepherd,54.79,500,4,0,0,0,0,0,0,0,0,0,0
30342,Dog,Mixed Breed Large,44.78,700,0,3537.87,0,3537.87,0,1,0,3537.87,3537.87,1,1
30343,Dog,Great Dane,135.83,250,0,0,0,0,0,0,0,0,0,0,0
30344,Cat,Sphynx,29.79,200,0,228.25,0,228.25,0,1,0,228.25,228.25,1,1
30345,Dog,Mixed Breed Medium,47.78,100,0,511.03,506.94,255.515,168.98,2,3,1017.97,424.495,5,2
30346,Dog,German Shepherd,42.52,700,0,21841.61,2166.4,1680.123846,154.7428571,13,14,24008.01,1834.866703,27,2
30347,Dog,Miniature Schnauzer,65.08,250,3,0,315.44,0,105.1466667,0,3,315.44,105.1466667,3,1
30348,Dog,Maltipoo,21.92,1000,0,0,1014.74,0,507.37,0,2,1014.74,507.37,2,1
30349,Dog,Goldendoodle,106.81,200,0,9810.87,148.36,754.6823077,148.36,13,1,9959.23,903.0423077,14,2
30350,Cat,Mixed Breed,53.6,200,1,0,0,0,0,0,0,0,0,0,0
30351,Dog,Goldendoodle,27.93,700,0,0,0,0,0,0,0,0,0,0,0
30352,Dog,Beagle,70.06,500,3,3379.19,1644.46,307.1990909,164.446,11,10,5023.65,471.6450909,21,2
30353,Cat,Domestic Shorthair,39.89,250,0,0,0,0,0,0,0,0,0,0,0
30354,Dog,Mixed Breed Medium,51.79,500,0,0,8222.55,0,4111.275,0,2,8222.55,4111.275,2,1
30355,Cat,Domestic Shorthair,34.41,250,4,1306.56,0,1306.56,0,1,0,1306.56,1306.56,1,1
30356,Dog,Australian Labradoodle,71.88,200,0,449.36,0,149.7866667,0,3,0,449.36,149.7866667,3,1
30357,Dog,Goldendoodle,69.16,300,0,2127.06,0,212.706,0,10,0,2127.06,212.706,10,1
30358,Dog,Border Collie,46.32,700,0,0,0,0,0,0,0,0,0,0,0
30359,Dog,Shiba Inu,47.07,250,0,0,0,0,0,0,0,0,0,0,0
30360,Dog,Yorkshire Terrier,101.61,200,9,3780.62,2643.5,3780.62,881.1666667,1,3,6424.12,4661.786667,4,2
30361,Cat,Mixed Breed,47.85,100,0,0,0,0,0,0,0,0,0,0,0
30362,Dog,Mixed Breed Small,82.05,300,0,0,0,0,0,0,0,0,0,0,0
30363,Dog,Boston Terrier,46.2,1000,0,0,0,0,0,0,0,0,0,0,0
30364,Dog,American Bulldog,64.1,700,2,0,0,0,0,0,0,0,0,0,0
30365,Dog,Gordon Setter,28.47,1000,0,1308,0,1308,0,1,0,1308,1308,1,1
30366,Dog,Poodle Standard,167.64,700,10,0,0,0,0,0,0,0,0,0,0
30367,Dog,Mixed Breed Medium,47.03,350,0,0,0,0,0,0,0,0,0,0,0
30368,Dog,Saint Bernard,177.34,200,0,0,0,0,0,0,0,0,0,0,0
30369,Dog,Yorkshire Terrier,40.38,500,0,154.39,0,154.39,0,1,0,154.39,154.39,1,1
30370,Dog,Golden Retriever,63.81,250,0,393.19,939.92,131.0633333,234.98,3,4,1333.11,366.0433333,7,2
30371,Dog,Mixed Breed Medium,51.55,500,0,3150.6,0,1575.3,0,2,0,3150.6,1575.3,2,1
30372,Dog,Golden Retriever,72.17,250,0,4600.61,767.37,920.122,767.37,5,1,5367.98,1687.492,6,2
30373,Dog,Yorkshire Terrier,52.58,250,0,114.5,0,114.5,0,1,0,114.5,114.5,1,1
